,brand,country,product_line,segment,date,value,month,year,month_no,ytd,var_ytd,market_share_ytd
156,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,May 2017,0.0005337082,May,2017,5,0.0025743572,-0.664765610567893,0.0010502084478746672
157,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Jun 2016,0.0016856946,Jun,2016,6,0.00936497,,0.0038494924761890963
158,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Jun 2017,0.0005651028,Jun,2017,6,0.0031394599999999997,-0.664765610567893,0.0010502084478746672
159,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Jul 2016,0.0011505158000000002,Jul,2016,7,0.0105154858,,0.00401599856281266
160,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Jul 2017,0.00035707480000000003,Jul,2017,7,0.0034965347999999998,-0.6674870884234374,0.0010593912996449209
161,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Aug 2016,0.0012520319,Aug,2016,8,0.0117675177,,0.004172293842815728
162,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Aug 2017,0.0003885814,Aug,2017,8,0.0038851161999999997,-0.6698440317621108,0.0010676001900476496
163,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Sep 2016,0.0009813223,Sep,2016,9,0.01274884,,0.004279977232343654
164,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Sep 2017,0.0003045638,Sep,2017,9,0.0041896799999999994,-0.6713677479676583,0.001073038911311452
165,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Oct 2016,0.0010235792000000002,Oct,2016,10,0.0137724192,,0.0025484468187326474
166,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Nov 2016,0.0009504664,Nov,2016,11,0.0147228856,,0.0019229232632358892
167,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,GIFT SETS,Dec 2016,0.0016815944,Dec,2016,12,0.01640448,,0.0014091620786585855
168,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Jan 2016,0.023555535000000002,Jan,2016,1,0.023555535000000002,,0.004762237669564437
169,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Jan 2017,0.0185799518,Jan,2017,1,0.0185799518,-0.211227773005368,0.003976992939581897
170,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Feb 2016,0.01983624,Feb,2016,2,0.04339177500000001,,0.004762237669564438
171,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Feb 2017,0.0156462752,Feb,2017,2,0.034226227,-0.2112277730053681,0.003976992939581895
172,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Mar 2016,0.018596474999999998,Mar,2016,3,0.06198825000000001,,0.004762237669564438
173,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Mar 2017,0.014668383,Mar,2017,3,0.04889461,-0.2112277730053681,0.003976992939581895
174,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Apr 2016,0.018596474999999998,Apr,2016,4,0.08058472500000001,,0.004762237669564438
175,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Apr 2017,0.014668383,Apr,2017,4,0.063562993,-0.2112277730053681,0.003976992939581895
176,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,May 2016,0.021076005000000002,May,2016,5,0.10166073,,0.004762237669564437
177,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,May 2017,0.0166241674,May,2017,5,0.0801871604,-0.211227773005368,0.003976992939581895
178,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Jun 2016,0.022315769999999995,Jun,2016,6,0.1239765,,0.004762237669564437
179,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Jun 2017,0.0176020596,Jun,2017,6,0.09778922,-0.211227773005368,0.003976992939581895
180,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Jul 2016,0.020830729,Jul,2016,7,0.144807229,,0.0046613537273352025
181,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Jul 2017,0.018964377200000004,Jul,2017,7,0.1167535972,-0.19373087927813326,0.003971514927863907
182,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Aug 2016,0.0226687345,Aug,2016,8,0.16747596350000002,,0.004583139856028645
183,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Aug 2017,0.0206377046,Aug,2017,8,0.1373913018,-0.17963569858787531,0.003967282244452905
184,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Sep 2016,0.017767386499999996,Sep,2016,9,0.18524335000000003,,0.004536502197537532
185,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Sep 2017,0.0161754982,Sep,2017,9,0.1535668,-0.1709996607165657,0.003964764299853912
186,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Oct 2016,0.021511994000000003,Oct,2016,10,0.20675534400000004,,0.004381189644765231
187,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Nov 2016,0.019975423000000003,Nov,2016,11,0.22673076700000003,,0.004270275032495444
188,ANOTHER DAY IN PARADISE,ITALY,WOMEN PERFUME,JUICES,Dec 2016,0.035341133000000004,Dec,2016,12,0.2620719,,0.0041245305872594645
189,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Jan 2016,0.00014677047739200001,Jan,2016,1,0.00014677047739200001,,0.0013466753040831858
190,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Jan 2017,5.814143411999999e-05,Jan,2017,1,5.814143411999999e-05,-0.603861517976032,0.0005544603293840477
191,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Feb 2016,0.000123596191488,Feb,2016,2,0.00027036666888,,0.0013466753040831858
192,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Feb 2017,4.896120768000001e-05,Feb,2017,2,0.0001071026418,-0.603861517976032,0.0005544603293840479
193,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Mar 2016,0.00011587142951999999,Mar,2016,3,0.0003862380984,,0.0013466753040831858
194,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Mar 2017,4.59011322e-05,Mar,2017,3,0.000153003774,-0.603861517976032,0.0005544603293840477
195,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Apr 2016,0.00011587142951999999,Apr,2016,4,0.00050210952792,,0.0013466753040831856
196,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Apr 2017,4.59011322e-05,Apr,2017,4,0.00019890490619999999,-0.6038615179760319,0.0005544603293840477
197,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,May 2016,0.00013132095345599998,May,2016,5,0.000633430481376,,0.0013466753040831858
198,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,May 2017,5.2021283159999993e-05,May,2017,5,0.00025092618935999996,-0.603861517976032,0.0005544603293840476
199,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Jun 2016,0.00013904571542399998,Jun,2016,6,0.0007724761967999999,,0.0013466753040831856
200,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Jun 2017,5.5081358640000005e-05,Jun,2017,6,0.00030600754799999994,-0.603861517976032,0.0005544603293840476
201,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Jul 2016,0.0001026270212,Jul,2016,7,0.0008751032179999999,,0.0012977241619704571
202,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Jul 2017,3.4555954400000007e-05,Jul,2017,7,0.00034056350239999996,-0.6108304764570069,0.0005207726191265641
203,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Aug 2016,0.00011168234660000001,Aug,2016,8,0.0009867855646,,0.0012587458427864703
204,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Aug 2017,3.7605009200000005e-05,Aug,2017,8,0.00037816851159999996,-0.6167672844370266,0.0004943251971567539
205,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Sep 2016,8.753481219999997e-05,Sep,2016,9,0.0010743203768,,0.0012350620509088423
206,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Sep 2017,2.9474196400000002e-05,Sep,2017,9,0.00040764270799999993,-0.620557594547154,0.0004784157400014378
207,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Oct 2016,1.1074558880000024e-05,Oct,2016,10,0.00108539493568,,0.0009964125017627792
208,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Nov 2016,1.0283518960000022e-05,Nov,2016,11,0.00109567845464,,0.0008473405787965837
209,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,BATH & BODY,Dec 2016,1.8193918160000043e-05,Dec,2016,12,0.0011138723728,,0.0006736017991900797
210,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Jan 2016,0.0037241694116,Jan,2016,1,0.0037241694116,,0.003641133412154117
211,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Jan 2017,0.002507815245672,Jan,2017,1,0.002507815245672,-0.3266108577497344,0.001800952785013968
212,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Feb 2016,0.0031361426624,Feb,2016,2,0.006860312074,,0.003641133412154117
213,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Feb 2017,0.0021118444174080004,Feb,2017,2,0.0046196596630800005,-0.3266108577497344,0.0018009527850139685
214,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Mar 2016,0.0029401337460000006,Mar,2016,3,0.00980044582,,0.003641133412154117
215,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Mar 2017,0.0019798541413200005,Mar,2017,3,0.006599513804400001,-0.3266108577497344,0.0018009527850139687
216,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Apr 2016,0.0029401337460000006,Apr,2016,4,0.012740579566,,0.003641133412154117
217,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Apr 2017,0.0019798541413200005,Apr,2017,4,0.008579367945720002,-0.3266108577497344,0.001800952785013969
218,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,May 2016,0.0033321515788000008,May,2016,5,0.0160727311448,,0.003641133412154117
219,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,May 2017,0.0022438346934960003,May,2017,5,0.010823202639216002,-0.3266108577497344,0.0018009527850139687
220,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Jun 2016,0.0035281604952,Jun,2016,6,0.019600891640000003,,0.0036411334121541176
221,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Jun 2017,0.002375824969584,Jun,2017,6,0.013199027608800002,-0.32661085774973453,0.0018009527850139687
222,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Jul 2016,0.005350244295968,Jul,2016,7,0.024951135935968004,,0.004226601342475606
223,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Jul 2017,0.00034014716560000003,Jul,2017,7,0.013539174774400002,-0.45737240945079494,0.0017234637108862118
224,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Aug 2016,0.0058223246750240005,Aug,2016,8,0.030773460610992003,,0.004756752029841407
225,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Aug 2017,0.00037016015080000006,Aug,2017,8,0.013909334925200002,-0.548008750103597,0.0016501443838957462
226,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Sep 2016,0.004563443664207999,Sep,2016,9,0.035336904275200004,,0.0051115830322238185
227,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Sep 2017,0.0002901255236,Sep,2017,9,0.014199460448800003,-0.5981690886610742,0.0015992977419143747
228,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Oct 2016,0.005237885769424001,Oct,2016,10,0.040574790044624005,,0.0025124415289816916
229,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Nov 2016,0.004863751071608001,Nov,2016,11,0.04543854111623201,,0.001837664638896413
230,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,GIFT SETS,Dec 2016,0.008605098049768,Dec,2016,12,0.05404363916600001,,0.001354463685990159
231,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Jan 2016,0.036512518170919994,Jan,2016,1,0.036512518170919994,,0.004681300786686004
232,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Jan 2017,0.03632088875029999,Jan,2017,1,0.03632088875029999,-0.005248321129837197,0.004479514962275663
233,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Feb 2016,0.03074738372288,Feb,2016,2,0.06725990189379999,,0.004681300786686003
234,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Feb 2017,0.030586011579200007,Feb,2017,2,0.0669069003295,-0.005248321129836864,0.004479514962275665
235,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Mar 2016,0.028825672240200002,Mar,2016,3,0.09608557413399998,,0.004681300786686004
236,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Mar 2017,0.028674385855500008,Mar,2017,3,0.095581286185,-0.005248321129836864,0.004479514962275664
237,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Apr 2016,0.028825672240200002,Apr,2016,4,0.12491124637419998,,0.004681300786686004
238,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Apr 2017,0.028674385855500008,Apr,2017,4,0.1242556720405,-0.005248321129836864,0.004479514962275664
239,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,May 2016,0.032669095205560016,May,2016,5,0.15758034157976,,0.004681300786686005
240,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,May 2017,0.0324976373029,May,2017,5,0.1567533093434,-0.005248321129837086,0.004479514962275664
241,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Jun 2016,0.03459080668824,Jun,2016,6,0.192171148268,,0.004681300786686005
242,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Jun 2017,0.0344092630266,Jun,2017,6,0.19116257237,-0.005248321129837086,0.004479514962275664
243,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Jul 2016,0.045095995115952005,Jul,2016,7,0.237267143383952,,0.004743746423103448
244,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Jul 2017,0.04536566895141599,Jul,2017,7,0.236528241321416,-0.0031142199126167336,0.004590316174048669
245,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Aug 2016,0.049075053508536005,Aug,2016,8,0.286342196892488,,0.004790416060179436
246,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Aug 2017,0.049368522094187996,Aug,2017,8,0.285896763415604,-0.0015555984473055728,0.004674447994257217
247,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Sep 2016,0.038464231128311994,Sep,2016,9,0.3248064280208,,0.004817552236353481
248,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Sep 2017,0.03869424704679599,Sep,2017,9,0.32459101046239996,-0.000663218273458055,0.004723897383103532
249,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Oct 2016,0.04662651580663999,Oct,2016,10,0.37143294382744,,0.00436760786361874
250,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Nov 2016,0.043296050391879996,Nov,2016,11,0.41472899421932,,0.0040898206872856824
251,ANOTHER DAY IN PARADISE,UK,WOMEN PERFUME,JUICES,Dec 2016,0.07660070453948004,Dec,2016,12,0.49132969875880006,,0.003769187696015275
252,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Jan 2016,2.7363799999999997e-05,Jan,2016,1,2.7363799999999997e-05,,6.440118829806529e-05
253,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Jan 2017,5.361800000000001e-06,Jan,2017,1,5.361800000000001e-06,-0.8040549923621718,1.3269780270918599e-05
254,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Feb 2016,2.30432e-05,Feb,2016,2,5.0406999999999994e-05,,6.440118829806527e-05
255,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Feb 2017,4.5152e-06,Feb,2017,2,9.877e-06,-0.8040549923621719,1.32697802709186e-05
256,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Mar 2016,2.1603e-05,Mar,2016,3,7.201e-05,,6.44011882980653e-05
257,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Mar 2017,4.233e-06,Mar,2017,3,1.411e-05,-0.8040549923621719,1.3269780270918602e-05
258,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Apr 2016,2.1603e-05,Apr,2016,4,9.3613e-05,,6.440118829806529e-05
259,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Apr 2017,4.233e-06,Apr,2017,4,1.8343e-05,-0.8040549923621719,1.3269780270918602e-05
260,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,May 2016,2.4483400000000003e-05,May,2016,5,0.0001180964,,6.44011882980653e-05
261,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,May 2017,4.797400000000001e-06,May,2017,5,2.31404e-05,-0.8040549923621719,1.32697802709186e-05
262,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Jun 2016,2.59236e-05,Jun,2016,6,0.00014402,,6.44011882980653e-05
263,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Jun 2017,5.0796000000000005e-06,Jun,2017,6,2.822e-05,-0.8040549923621719,1.3269780270918602e-05
264,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Jul 2016,0.0,Jul,2016,7,0.00014402,,5.500416396339711e-05
265,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Jul 2017,9.594800000000002e-06,Jul,2017,7,3.78148e-05,-0.7374336897653103,1.5268319733594933e-05
266,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Aug 2016,0.0,Aug,2016,8,0.00014402,,4.7466953585190624e-05
267,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Aug 2017,1.0441400000000001e-05,Aug,2017,8,4.825620000000001e-05,-0.664934036939314,1.6886864483460007e-05
268,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Sep 2016,0.0,Sep,2016,9,0.00014402,,4.286335445933411e-05
269,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Sep 2017,8.1838e-06,Sep,2017,9,5.644000000000001e-05,-0.6081099847243437,1.788233589007436e-05
270,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Oct 2016,9.1e-06,Oct,2016,10,0.00015312,,3.975784813316613e-05
271,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Nov 2016,8.449999999999999e-06,Nov,2016,11,0.00016156999999999999,,3.750851621841701e-05
272,BEAUTY BEAUTY,FRANCE,MEN PERFUME,BATH & BODY,Dec 2016,1.495e-05,Dec,2016,12,0.00017652,,3.451195774816678e-05
273,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Jan 2016,0.0,Jan,2016,1,0.0,,0.0
274,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Jan 2017,0.0,Jan,2017,1,0.0,,0.0
275,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Feb 2016,0.0,Feb,2016,2,0.0,,0.0
276,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Feb 2017,0.0,Feb,2017,2,0.0,,0.0
277,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Mar 2016,0.0,Mar,2016,3,0.0,,0.0
278,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Mar 2017,0.0,Mar,2017,3,0.0,,0.0
279,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Apr 2016,0.0,Apr,2016,4,0.0,,0.0
280,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Apr 2017,0.0,Apr,2017,4,0.0,,0.0
281,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,May 2016,0.0,May,2016,5,0.0,,0.0
282,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,May 2017,0.0,May,2017,5,0.0,,0.0
283,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Jun 2016,0.0,Jun,2016,6,0.0,,0.0
284,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Jun 2017,0.0,Jun,2017,6,0.0,,0.0
285,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Jul 2016,0.0,Jul,2016,7,0.0,,0.0
286,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Jul 2017,0.0,Jul,2017,7,0.0,,0.0
287,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Aug 2016,0.0,Aug,2016,8,0.0,,0.0
288,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Aug 2017,0.0,Aug,2017,8,0.0,,0.0
289,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Sep 2016,0.0,Sep,2016,9,0.0,,0.0
290,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Sep 2017,0.0,Sep,2017,9,0.0,,0.0
291,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Oct 2016,0.0,Oct,2016,10,0.0,,0.0
292,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Nov 2016,0.0,Nov,2016,11,0.0,,0.0
293,BEAUTY BEAUTY,FRANCE,MEN PERFUME,GIFT SETS,Dec 2016,0.0,Dec,2016,12,0.0,,0.0
294,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Jan 2016,0.0663842235,Jan,2016,1,0.0663842235,,0.008826150758640084
295,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Jan 2017,0.054818743,Jan,2017,1,0.054818743,-0.17422031757289447,0.006891158649020791
296,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Feb 2016,0.055902504000000006,Feb,2016,2,0.12228672750000001,,0.008826150758640086
297,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Feb 2017,0.04616315199999999,Feb,2017,2,0.10098189499999999,-0.17422031757289458,0.00689115864902079
298,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Mar 2016,0.052408597499999994,Mar,2016,3,0.174695325,,0.008826150758640086
299,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Mar 2017,0.043277955,Mar,2017,3,0.14425985,-0.17422031757289447,0.006891158649020791
300,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Apr 2016,0.052408597499999994,Apr,2016,4,0.2271039225,,0.008826150758640084
301,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Apr 2017,0.043277955,Apr,2017,4,0.187537805,-0.17422031757289436,0.006891158649020792
302,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,May 2016,0.05939641050000001,May,2016,5,0.286500333,,0.008826150758640084
303,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,May 2017,0.049048349000000005,May,2017,5,0.236586154,-0.17422031757289447,0.006891158649020792
304,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Jun 2016,0.062890317,Jun,2016,6,0.34939065,,0.008826150758640086
305,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Jun 2017,0.051933546,Jun,2017,6,0.2885197,-0.17422031757289447,0.0068911586490207925
306,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Jul 2016,0.054024633200000005,Jul,2016,7,0.40341528320000003,,0.00864788615483713
307,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Jul 2017,0.044631052000000004,Jul,2017,7,0.333150752,-0.1741741925160658,0.006695720089530113
308,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Aug 2016,0.05879151259999999,Aug,2016,8,0.4622067958,,0.008506552649499568
309,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Aug 2017,0.048569086000000004,Aug,2017,8,0.381719838,-0.1741362492533045,0.006543085093048169
310,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Sep 2016,0.04607983419999999,Sep,2016,9,0.50828663,,0.008420940441615269
311,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Sep 2017,0.038067661999999995,Sep,2017,9,0.4197875,-0.17411264585102304,0.006451603842611473
312,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Oct 2016,0.08875194160000002,Oct,2016,10,0.5970385716,,0.008697366233370004
313,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Nov 2016,0.08241251720000001,Nov,2016,11,0.6794510887999999,,0.008900316306201769
314,BEAUTY BEAUTY,FRANCE,MEN PERFUME,JUICES,Dec 2016,0.1458067612,Dec,2016,12,0.82525785,,0.009174330489832202
315,BEAUTY BEAUTY,FRANCE,WOMEN PERFUME,BATH & BODY,Jan 2016,0.06555076,Jan,2016,1,0.06555076,,0.12222727583831539
316,BEAUTY BEAUTY,FRANCE,WOMEN PERFUME,BATH & BODY,Jan 2017,0.048201624400000004,Jan,2017,1,0.048201624400000004,-0.26466719226443747,0.10069176102647627
317,BEAUTY BEAUTY,FRANCE,WOMEN PERFUME,BATH & BODY,Feb 2016,0.05520064000000001,Feb,2016,2,0.12075140000000001,,0.12222727583831537
318,BEAUTY BEAUTY,FRANCE,WOMEN PERFUME,BATH & BODY,Feb 2017,0.0405908416,Feb,2017,2,0.088792466,-0.2646671922644376,0.10069176102647626
319,BEAUTY BEAUTY,FRANCE,WOMEN PERFUME,BATH & BODY,Mar 2016,0.0517506,Mar,2016,3,0.17250200000000002,,0.12222727583831539
320,BEAUTY BEAUTY,FRANCE,WOMEN PERFUME,BATH & BODY,Mar 2017,0.038053913999999994,Mar,2017,3,0.12684637999999998,-0.2646671922644377,0.10069176102647626
321,BEAUTY BEAUTY,FRANCE,WOMEN PERFUME,BATH & BODY,Apr 2016,0.0517506,Apr,2016,4,0.22425260000000002,,0.1222272758383154
322,BEAUTY BEAUTY,FRANCE,WOMEN PERFUME,BATH & BODY,Apr 2017,0.038053913999999994,Apr,2017,4,0.16490029399999998,-0.2646671922644377,0.10069176102647626
